0,APP ID,description,class
639,737150884,"Simple but very absorbing puzzle!
A large number of people have played it since it appeared on GameSaien.com. 

Mini: 100 tiles (iPhone & iPad)
HD: 200 tiles (iPad)

Gameplay
Tap on a blank space. If the color matches the nearest neighboring tiles, vertically or horizontally, from the tapped space, you get the matching tiles.

If you have color blindness, please try the color-blind mode in the setting screen.",0
640,376965029,"***PERFECT FOR WORKOUTS: IMPROVES YOUR BODY FOR LIFE.

Round Timer is designed for MMA, boxing, BJJ, martial arts, yoga, crossfit or any other forms of exercise that alternate between periods of work and rest. 

This quality round timer will make any workout easier to plan and execute with more accuracy and consistency. It will maximize your training to increase:
-Anaerobic endurance
-Cardio endurance
-Muscle strength, size and endurance
-Fat loss

Here’s why we recommend the ROUND TIMER to keep you on task during your workouts -
√ Fully Configurable for Rounds, Warning and Rest
√ Landscape Mode for Large Glossy Display
√ You Concentrate on Workout. We’ll Take Care of Timing.

If you have any problems using this software please don’t hesitate to contact us via email at timer@delworks.com.
",0
641,1082656677,"Play it like never before! 
The best looking, smoothest casino experience available on your iPhone, iPad, or iPod Touch

Please note that game is free to play, but you can purchase in-app items with real money. To delete this feature, on your device go to Settings Menu -> General -> Restrictions option. You can then simply turn off In-App Purchases under ""Allowed Content"". In addition, Game may link to social media services, such as Facebook , Best of luck!",0
642,1126696876,"* Universal compact app for iPhone 6 / iPhone 6 Plus / iPhone 5 / iPhone / iPod / iPad

JEDDAH TOURISM GUIDE with attractions, museums, restaurants, bars, hotels, theaters and shops with TRAVELER REVIEWS and RATINGS, pictures, rich travel info, prices and opening hours. 

OFFLINE MAP & LOCATION-BASED NAVIGATION - Have the guide locate you on the map and show you the best route to each destination by subway or foot. 

Discover what's on and places to visit in Jeddah with our new cool app. Your guide to top attractions, shopping malls / locations, finding hotels, directions to hotels & Bars, Restaurants. An all-in-one app for all the local attractions. 

Our travel guide to Jeddah, featuring up-to-date information on attractions, hotels, restaurants, shopping, nightlife, travel tips and more. 

Highlights : 

◆ Jeddah Info - Overview, Climate, Geography, History and Travel Information. 

◆ Attractions - Ancient Sites, Beaches, Botanical Gardens, Coffee Farms, Museums, Scenic Drives, Towns, Waterfalls, Religious and Historical Sites Etc. 

◆ Hotels - From Luxury Hotels to Budget Accommodations. Reviews, Price comparison, Gallery, Map, Search, Amenities, Address and more. 

◆ Map - It is an interactive map and get turn by turn driving directions. Find traffic details, road conditions, street maps, Multi map, satellite photos, and aerial maps. Allow you to easily search and find local businesses with directions. 

◆ Gallery - Picture galleries of Jeddah's most beautiful sights, interesting events, unusual occasions and more.

◆ POI Search - Search everything at Jeddah. 

Airport, ATM, Bank, Bars, Beauty Salon, Bus Station, Cafe, Campground, Car Wash, Department Store, Doctor, Fire Station, Food, Gas Station, Hospital, Library,Lodging, Mosque, Movies, Museum, Park, Parking, Pharmacy, Pizza, Police, Shopping, Stadium, Taxi, Train Station, Travel Agency, University, Zoo. 

or 

Enter any keyword or name to search 

Find Name, address, distance, route map, call, directions to every business location. Sharing option available. 

◆ Translator - Supports 52 languages, Large text Translation. 

◆ World Clock - All major cities of the world (1000 Cities).",0
643,1091045294,"Play as a Guinea Pig using its powers of mutation to destroy robots, rescue your fellow experiments and escape the clutches of your makers in this exciting and energetic platformer.

The children's pet company Biofuzz has decided to reject the new ""Guinea Pig"" pet that was deemed too hazardous for kids. But the Guinea Pig has broken free and is now causing havoc in the laboratories preparing for its final escape. Help him by using the environment as a weapon to destroy the robots sent by the scientists.",0
644,1086850992,"Take with you all TTC bus routes, look up real time GPS arrivals for stops nearest to you or anywhere else on the map. Save your most traveled routes.  

- Enjoy a clean and simple interface
- Find your location and your nearest stops  
- Slide map to select any stop  
- Real time GPS arrival times of next 5 buses  - Search route list and all stops along route  - For ease of use, take advantage of creating your favorites",0
645,1166018485,"Please read the following desciption before buying this app! 

Tasks+Cal+Sync 4 is a niche app, suitable only when you need synchronizing contacts, tasks and calendar with a server or service which uses a standard called SyncML. The app does not support any other synchronisation technology!

So please buy this app only if you know for sure that SyncML-based synchronisation is really what you need! This may be the case when the IT people of your organisation say so, and maybe even explicitly recommend using Tasks+Cal+Sync to synchronize calendars, tasks and contacts. In any case, please realize that for using this app, you need to know the URL of your syncml server, the login user to use, and the so called server paths for contacts/tasks/calendar. Only the provider of the SyncML service knows these details and can support you in establishing sync with his SyncML server. We as makers of the SyncML client app cannot! 

By now, SyncML is a legacy standard. It was invented in 2000, and many of that time's feature phones did support it. Since then, it has been largely superseded by other technologies, most notably CalDAV and CardDAV, which iOS supports out of the box without any extra app. But SyncML still exists, and for some older calendaring systems, it may be the only way to synchronize. For those cases, Tasks+Cal+Sync 4 exists.

Tasks+Cal+Sync 4 is a rework of the former Tasks+Cal+Sync app, to allow using SyncML on iOS 10 and later (the original Tasks+Cal+Sync app only works up to iOS 9). But please note that Tasks+Cal+Sync 4 does not provide new features over the original Tasks+Cal+Sync - except for a contact list view with a way to easily assign contacts to groups. Otherwise Tasks+Cal+Sync 4 just carries the original Tasks+Cal+Sync functionality forward to make it usable with iOS10 and later.

So now that you are certain SyncML based synchronisation is what you need - here's the summary for Tasks+Cal+Sync 4:
• based on a mature and extensively interoperability tested SyncML engine, which powers many SyncML client and server products for different platforms (libsynthesis).
• synchronizes app-internal calendar (not the iOS calendar! If you want that, have a look at ""SyncML PRO 4""), app-internal tasks (not iOS reminders!) and iOS contacts to a SyncML compliant server or service in the internet or in the local network.
• can act as SyncML server in the local WiFi network (e.g. to keep really old mobiles in sync with an iOS device)
• has built-in tasks, month, day, week and list views for the iOS calendar (same as in original Tasks+Cal+Sync)
• has a contacts list for the iOS contacts, and allows quickly assigning/removing contact group membership (that's a new feature in Tasks+Cal+Sync 4)

Please visit the plan44.ch web page (see support link below) for support and FAQ, as well as documentation for download.",0
646,1378355126,"The eastcountytoday mobile app is aimed at bringing local news in Contra Costa County directly to your phone. Whether you are looking for traffic updates, police and fire activity or community information, this app will provide it.

Signup for a free account at the following link: 

http://eastcountytoday.net/ect-now-app/

A few of the futures include:

• Breaking News Alerts: get notified on events happening as they occur.
• Event calendar
• Sharing capabilities
• Social Media links
• Tip line 
• Engage with other app users on our wall
• Integration with eastcountytoday.net 

Focus areas include:

• Contra Costa County
• City of Antioch
• City of Brentwood
• City of Oakley
• City of Pittsburg
• Town of Byron
• Town of Discovery Bay
• Town of Knightsen
• Bethel Island

The mobile app will allow you to receive alerts without having to utilize our website, social media platforms as it comes directly to your phone for easy convenience.",0
647,1373636533,"Die NABU-App „Insektenwelt“ zeigt die bunte Vielfalt der sechsbeinigen Krabbler und bietet neben ausführlichen Artenportraits praktische Funktionen für alle Insekten-Fans und die, die es noch werden wollen. Detaillierte Informationen zu einzelnen Insekten sind in 122 Artenpotraits enthalten. Die Auswahl der Arten basiert auf den Daten von naturgucker.de. Es sind die am häufigsten in Deutschland gemeldeten Insekten der letzten Jahre. 

Die App bietet weit mehr als Basisinfos zu den bekanntesten Insekten:

Mit der automatischen Fotoerkennung wird das Bestimmen von Insektenarten kinderleicht. Ein Foto vom unbekannten Insekt kann direkt aus der App heraus neu aufgenommen werden oder aus der Bibliothek eingefügt werden. Die möglichen Ergebnisse der Bestimmung sind in einer Liste sortiert. Die Art, die dem fotografierten Tier am ähnlichsten ist, steht ganz oben. Aus der Liste heraus lassen sich die Artenportraits direkt aufrufen.

Einen weiteren Service bieten die Beobachtungslisten. Alle Beobachtungen können so einfach in der App gespeichert werden. Durch verschiedene Export-Möglichkeiten lassen sich die Daten versenden. Sie können sowohl auf den eigenen PC, als auch an naturgucker.de oder an den Naturschutzbund (NABU e.V.) übermittelt werden. 

Die Meldemöglichkeit zum NABU wurde für die Mitmachaktion „Insektensommer“ entwickelt. Die bundesweite Meldeaktion für Insekten richtet sich an alle Naturfreundinnen und Naturfreunde. An jeweils zehn Tagen im Juni und August können alle Insekten gemeldet werden, die innerhalb einer Stunde beobachtet werden. Gezählt wird von jeder Art die größte gleichzeitig anwesende Zahl von Tieren. So werden Doppelzählungen vermieden. Wer Lust und Zeit hat, kann an mehreren Orten beobachten und mehr als eine Liste absenden. In der App werden die verschiedenen Listen übersichtlich dargestellt. 
 
Diese App ist ein praktisches Hilfsmittel für alle Naturfreundinnen und Naturfreunde, die mit ihren Beobachtungsdaten einen wichtigen Beitrag zur Insektenforschung leisten möchten. Ziel ist es, einen Überblick über die Häufigkeit der Insektenarten in Deutschland darzustellen, Trends zu erkennen und zu helfen, nötige Schutzmaßnahmen mit auf den Weg zu bringen. 

Weitere Informationen unter www.insektensommer.de",0
648,892864440,"Venn Diagram Shader allows you to shade areas on a Venn Diagram and get the resulting algebraic expression! You can even enter an expression and Venn Diagram Shader will give you step-by-step instructions on how to shade!

Features:
- Supports Venn Diagram with 2 and 3 sets
- Touch to shade or unshade areas
- Automatically displays equivalent algebraic expression
- Enter an expression and view step-by-step on how to shade the Venn Diagram
- Support all sets operations and constants: complement, intersection, union, set difference, relative complement, symmetric difference, universality, empty set
- Customize color and pattern for shading and other Venn diagram elements
- Save and share Venn Diagrams

If you have any query, please do not hesitate to contact us! You can find contact details here: http://vds.kappsmart.com",0
649,1112016829,"Wise provides last-mile route optimization software for drivers.
Use Wise Driver to:
    -receive your customer route for the day
    -receive detailed customer and order information
    -view updated real-time ETAs and delay notifications
    -receive route adjustments
    -manually adjust routes

Wise Driver collects periodic location updates to power the system. 

Note: Continued use of GPS running in the background can dramatically decrease battery life.",0
650,1061685182,"This mobile application presents the National Tuberculosis Management Guidelines 2014, MDR-TB Clinical Guidelines (Updated January 2013) and National Childhood TB Guidelines 2013.

Useful for all categories of healthcare professionals, healthcare workers, managers of the national health laboratory services, programme managers at district, provincial and national level and community-based organisations working with people living with TB.",0
651,1214777280,"FTP Plus is a fully featured FTP client that allows you to access files on FTP server. Directly access and manage remote files, edit text files.
Upload or download files, images or videos to your iPhone and iPad.

Features:
- FTP and SFTP Login (via SSH): supports to login with username/password account.
- Option to enable passcode access to prevent unauthorized app access.
- Transfer files between iPhone/iPad and FTP server.
- Show files and folders by name, date and size etc.
- Add, Copy, Rename and delete files.
- Edit text files with internal code editor which include html, php, asp, js, css, txt and more.
- Add multiple image files from cameraroll to local folder.
- Add multiple video files from cameraroll to local folder.
- CHMOD file or folder on server.
- Create text file in Local directory such as html, php, asp, js, css, txt and more.
- Create Folder in Local directory or on server.
- Delete Local/Server Files, Folder.
- Save Local Image to cameraroll.
- Select Multiple files or folder for uploading, downloading.
- View Image files which include jpg, gif, png and more.
- View Video files which include mp4, mov, mpeg and more.
- View PDF File.

*This is a universal app that work for both iPhone and iPad.

Thanks for your support and do visit nitrio.com for more apps for your iOS devices.",0
652,931661760,"How To Sew is the best app for you to learn sewing. 

Application Includes: 
- How to Sew For Beginners 
- Machine Sew 
- Hand Sew 
- How to Sew a Frock 
- How to Sew a Skirt 
- How to Sew a Top 
- How to Sew a Bag 
- How to Sew a Dress 
- How to Sew a Shirt 
- Sewing Projects

Get Your Copy today before this weekend!",0
653,954206149,"You are a top hit man of an elite sniper group, who specialises in carrying out covert operations on behalf of authorities to eliminate rogue criminals. You have been assigned on a new mission to kill and exterminate the leaders of a notorious mafia gang. 

Shadow Sniper Deadly Strike is mind blowing first person shooter game. Carry out stealth missions to hit the target and complete the job without getting detected.

GRIPPING GAMEPLAY
Get immersed into playing the role of a real sniper assigned on a high stake secret mission.

COVERT OPERATIONS
Nobody knows you, and no one should find out who you are. All missions are secret and must be carried out without anyone suspecting anything about your organisation.

PRECISION HITS
Take clear headshot to eliminate targets with high precision sniper rifles without getting detected.

TOP CLASS SNIPER EQUIPMENT
Being a top sniper you will have access to all the modern equipment required to carry out your missions – long range rifles with high velocity bullets, powerful telescopic vision and camouflage to stay under the covers

REALISTIC ANIMATION
Experience the realistic animation of targets falling down as you aim and shoot.

AWESOME GRAPHICS
Enjoy high quality HD graphics with awesome visual effects.

GLOBAL LEADERBOARD
Join the leader board and compete against other players from around the world!

FREE TO PLAY
Shadow Sniper Deadly Strike is absolutely free to play game.",0
654,995624903,Flap your wings to fly...,0
655,1148717004,"Try the 6th Grade Vocabulary Challenge!
Hundreds of words chosen at the 6th Grade level - see if you can get every single word right!

* Practice hundreds of words until you learn them all
* Aligned with 6th Grade curriculum standards
* Sample sentences have been written for each word specifically for our app
* Study anywhere and learn at your own pace
* Specifically appropriate content chosen for this grade level
* Increase student vocabulary comprehension and their scores!



~~~~~~~~~~~~~~~~~~
We love to hear from you! 
Please contact us with any feedback or questions at http://peekaboo.mobi",0
656,1014499280,"Zinkerz Prep For The TOEFL® Test is the fun and affordable way to prepare for your exam. The all-in-one TOEFL® practice app is fully loaded with full tests, practice drills, flashcards, and lesson tutorials, all organized into a comprehensive roadmap to exam success.

Created by top educators, Zinkerz Preparation for the TOEFL® Test is the only preparation app where students can learn and practice all four sections of the TOEFL® test: Speaking, Listening, Reading, and Writing.

*Content included in Free Trial*
Diagnostic test for Reading, Listening, Speaking, and Writing
1 Workout
1 Full Test Reading Section
130 practice questions
300 flashcards
23 tutorials

*Content included in Zinkerz Pro*
Diagnostic test for Reading, Listening, Speaking, and Writing
100+ Workouts
Over 1500 practice questions
Detailed answer explanations for every question
4 Full Practice Tests
2 Mini Tests
300 flashcards
Over 40 tutorials

If you have any questions or comments, please send us an email at support@zinkerz.com or call +1 857-259-6986 and we’ll be happy to assist you. Visit us at https://www.zinkerz.com/toefl

“The Zinkerz Preparation for the TOEFL® Test app is the perfect tool for any student looking to pass the TOEFL® exam. Beautifully designed, filled with excellent tips and tools, it’s actually fun to use and helps you get the score you need.” 
-- TOEFL® Instructor, India

Zinkerz is always trying to improve your experience. If you enjoy this app, please consider taking a few minutes to review it in the App Store.

Disclaimer: TOEFL® is a registered trademark of the Educational Testing Service. The ETS is not connected to, and does not endorse, this app. The ETS makes an excellent exam -- we only help you prepare for it.",0
657,1082132434,"The educational games for kids is a game that can help the brain to calculate with the practice math quickly along with the addition and subtraction, Suitable for children, kindergarten, primary 1 grade 2 grade 3 grade 4 grade 5 grade 6. Kids learn from basic mathematics thinking fun.",0
658,1120929747,"Move the ball through the hoops, score as many baskets as you can, and keep your shots from being blocked. 
*******************************************************************************
""This is an awesome game, so addictive and competitive to beat your last score. Easy to play and so much fun!!"" - Walker Apps

""Wicked Fun. Great procrastination tool."" - Dr Thomas Back

""Awesome, Addictive and enjoyable. Great for all ages"" -anonymous

*******************************************************************************

Are you a basketball addict? Unlock special balls by collecting championship rings. Slam dunk with your favourite stars. 

Like and share your HIGH SCORE on our Facebook page https://www.facebook.com/playoffsbasketball/

Score, Jump, Fly, Jam line !! 

Play for 3 points, don't hit the top sky. This is thegame for you, it is so easy and addictive you will find your place of zen.",0
659,1040189398,"Currently there are 90,000 families in Shelby County who are economically vulnerable and without access to banking services. Those who do not use bank accounts and other safe, affordable financial services often live paycheck to paycheck — and precariously close to a serious financial crisis. 

Bank on Memphis is a public-private partnership between the City of Memphis, Shelby County government, financial institutions and nonprofits to encourage the unbanked to establish an account at a mainstream financial institution. The program is designed to help the “unbanked” households in Memphis and Shelby County by creating financial relationships that will protect their money and assist them as they walk toward a stronger financial future. Bank On Memphis is a network of local banks, credit unions and public service organizations interested in helping people manage their money and in giving them the financial power to be successful in their homes as well as their community.",0
660,1402996696,"Police Car Driving Sim is free and amazing car driving simulator game. The game is about to go out and pick the detective and drop to their destination. Drive like public transport and provide best services to the detective by dropping them on their destination within time limit. To test your skills of steering, driving, acceleration and parking, we are providing you the best road environment where you can show your driving skills. Accept the difficult challenges which is really difficult to drive. We are presenting you a awesome 3d graphics, challenging levels for ultimate fun and smooth controls.",0
661,1265633243,Emarket KW: your ultimate destination for electronics and their accessories in Kuwait,0
662,1150814175,"Are you looking for a powerful way to learn your basic math facts?  Pop Cards: AP Math will provide the convenience of app based flash cards while also challenging you to short quizzes where you will be scored and timed.  Race to get the best score possible in the quickest time.  With access to math from Algebra 1 through AP Calculus (AB) what will be your excuse for not learning your basic facts?

With many planned updates, we hope as you play, you feel free to provide us with suggestions: e-mail contact@tangerinepop.com

---------------------------------------------------
AP Math Features:
4 levels of high school and beyond math
Access to over 1,000 interactive flash cards
Quizzes where your best score can be posted/e-mailed
Tracking of your Score History: Best Time, Best Score, Date Taken
Makes math accessible for people of all ages
----------------------------------------------------

Current decks include Algebra 1, Geometry, Algebra 2, and Calculus

Decks for AP Stats & Pre-Calc w/ Trig coming soon.

As you earn brain-points, you can compete against yourself and your 
classmates to see who can score the most and at the fastest pace.  This App will allow you to study math topics broken down by definitions, formulas and content.  Easily move from one section to another or even one area of study to another.",0
663,1069025250,"This lock pop game with a spinning circle challenges your reflexes and concentration. It’s a great way of killing time! while waiting.

How to break the lock?
How to pop the clock?

Tap in sequence to crack the code and pop the lock, but don't make a mistake or you'll have to start from the beginning.
Our game is made of a spinning cirlce with a figure that gets angry  everytime you pop the lock.

How many locks can you pop?

Highlights:
- lock popping game
- Angry clock
- pop lock game
- clock games
- pop the lock
- spinning circle

How far will you go? Can you pop 100 locks? ;-)

Just be careful and pop the lock when killing time!

Pop the lock now! Join other pop the lock players and challenge your friends!

Share the game now with your friends and invite them to pop the lock with you!

Get our spinning circle now on your device and kill time!",0
664,924846053,"Doctors and patients can now get a complete look at their own or their patients' health records across any medical facilities. You can now request and store your complete medical records, including diagnostic lab results, vitals, allergies, immunizations, medications, hospital admissions, transfers and discharges, doctor visits notes, and even radiology reports. You can securely share some or all of your records with family members and other physicians and with other Apple HealthKit apps. Subscribe to receive your lab alerts, exchange instant messages and photos, export your medical records to Apple HealthKit.

Doctors and medical groups can now proactively identify and synchronize common patient records between any Electronic Medical Systems (EMR), Labs, Radiology and in-patient hospital systems using Health Gorilla national patient matching and Universal Charts. Once a common patient is identified across one or more providers - the system will send requests to synchronize the Universal Charts. 

Don't just store data: automate your clinical workflows at the point of care! With a few taps, order labs, radiology centers, genetic and pathology results, send referrals including complete medical history to hospitals and outpatient facilities, physical therapy and surgical centers. Health Gorilla provides instant access to over 5 million providers and patient care facilities in the US and starting in early 2018, in Mexico.",0
665,1391462374,"Puzzly is a newly designed game collection of most addictive puzzles, which contains different types of popular puzzle games like Connect, Blocks, Rolling Ball, Tangram and more. 

Want to play puzzles for fun and challenge your logic skills at the same time? You will definitely be satisfied with thousands of puzzle levels in this collection. (More levels and gameplays are on the go.) 


PUZZLE GAMES INCLUDED:

• CONNECT: Connect Dots & Find Unique Paths
• BLOCKS: Create Different Shapes with Blocks
• ROLLING BALL: Slide Blocks to Roll the Ball
• TANGRAM: Fill Up a Square with Colorful Pieces
• ONE STROKE: Connect All the Dots with One Line
• ESCAPE: Unblock Red Block Out of The Board
• TRACE: Fill in All Blocks by Using One Line
• PLUMBER: Connect All Joints to Make a Perfect Pipe
• ROPE: Drag Lines to Shape Certain Patterns
• TWO DOTS: Bump Two Dots by Drawing Lines or Shapes
• SUDOKU: Fill 9×9 Grids to Improve Your Brain Power


FEATURES:

• Addictive Gameplays Based on Classic Puzzle Games
- Only the best & popular puzzles are selected, you can play different kinds of gameplays in one game.

• Thousands of Original Designed Challenges
- There are more than thousand levels inside and more exciting levels will be added in later versions.

• Clear Graphics with Clean Interfaces
- Different puzzles are designed with different and nice graphics. It is very clear & easy to start playing the games from ""Novice"" to ""Master"" for everyone.

• Play It Anytime & Never Feel Bored with It
- It has no time limit for you to play, and you can enjoy the fun of addictive puzzles at any time & anywhere. 


HOW TO PLAY:

- Follow the tutorial animation guidance of each puzzle.
- Use ""Hints"" for help when you get stuck.
- Tap the video icon for free coins.
- Click the ""Statistics"" icon to check your scores for every single puzzle game.
- Unlock more puzzles by passing through levels.


CONTACT US 
[support@puzzlecollection.freshdesk.com]


Here is an enjoyable logic puzzle game journey for your brain to start, and it's better to invite family members or friends to play it together. 

Don't hesitate to download and play Puzzly for FREE now! Enjoy those best brain teasers all in one puzzle collection game now!",0
666,1102055400,"100% OFFLINE - No internet/wifi access needed!

Welcome to the Fluo! family of language learning tools : the easy way to success!

- 10's of thousands of entries
- super-fast bi-directional search (from/to English)
- search-able alphabetical (+phonetical) index
- translations by part of speech (nouns, adjectives, verbs, etc)
- clickable entries
- 100% offline - no internet access needed
- very fast and responsive search
- easy-to-use intuitive user interface",0
667,800065514,EasyViewer supports viewing and controlling live video streams from cameras and video encoders.,0
668,607127533,"Fuel your child's imagination with larger than life 'Egg Heads', designed to delight with their quirky smiles and charming sounds. 

With a simple tap of the screen, simple, colorful eggs are transformed into vibrant, larger than life 'egg heads' before your child's eyes. They'll meet a sunny rooster, a busy bee, and sniffy skunk and most importantly, a hoppy easter bunny. Let them guess which animal might appear. Work with your child to learn the names and sounds of each animal they discover. Or let them play by themselves and make their own discovery. There's also a 'baby mode' for the very little ones that will allow them just to watch, learn and laugh.

Features:
•  Kid-friendly interface - simply touch the screen to reveal the animals. Even children under 1 can enjoy the fun.
• A friendly child's voice announces the name of each animal
• Over 20 different eggs - each with its own surprise
• Modern graphics - appealing to children and parents
• A fully-designed experience - rich visuals
• Support for Retina iPad and iPhone
• Fresh soundtrack with authentic animal, narrative and sounds
• A 'Movie Mode' that allows your baby to simply watch

Disclosures:
This app DOES NOT feature in-app purchases
This app DOES NOT contain any advertising
This app DOES NOT report any personally identifiable user data
This app DOES contain a  link to our other age appropriate apps.",0
669,1102055406,"100% OFFLINE - No internet/wifi access needed!

Welcome to the Fluo! family of language learning tools : the easy way to success!

- 10's of thousands of entries
- super-fast bi-directional search (from/to English)
- search-able alphabetical (+phonetical) index
- translations by part of speech (nouns, adjectives, verbs, etc)
- clickable entries
- 100% offline - no internet access needed
- very fast and responsive search
- easy-to-use intuitive user interface",0
670,1038092276,"Find 10 differences between two HD pictures with no time limit.
Find Differences is a FREE Puzzle game for your iPad or iPhone.

HD pictures!
No time limit!
Free hint at the end of each level.
Horizontal and vertical position of the screen.
Zoom pictures.
At each level try to find hidden magnifying glass to increase the number of hints.
You may skip levels.

Enjoy Find the Difference puzzle game!",0
671,646449141,"Learn about Anatomy and Physiology and test your knowledge with the included Trivia game !

Download the most comprehensive library of Anatomy terms.You will find everything that you need to know in one place at your fingertips.

With over 1000 anatomy terms and no internet connection required, this is definitely the largest anatomy database you can find.",0
672,1422395386,"The best brain teaser game for brain puzzles fans. 
 In this simple yet addictive puzzle game,tap the block and connect matching color blocks to create a line,Gain the goal to pass the level.Complete all levels to win. 

 Draw lines fast to get three stars. 
 Enjoy!",0
673,1286080508,"The 25th World Congress of Psychiatric Genetics (WCPG) will be held October 13 – 17, 2017 in Orlando, Florida. WCPG is taking place at an exciting time in the field of mental health research when an increasing number of genetic risk factors for psychiatric disorders are being identified, diagnostic boundaries and criteria are being re-evaluated and new ways to integrate the underlying biology with clinical diagnosis are being sought.",0
674,885000195,"Clarify gives you:

•	Free dictionaries
•	High quality content
•	Convenient user experience
•	All platforms

Clarify is a dictionary app for your iPhone or iPad with over 700 different dictionaries. All content is from trusted publishers such as Collins and KDictioanries. These include:

•	Collins English Dictionary
•	Collins English Thesaurus
•	+ 30 other languages

Clarify will in a convenient way help you understand language and communicate better. With Clarify you look up a word and get translations, explanations, examples, grammatical information and synonyms. 

Clarify provide high quality content to and from the following languages: Arabic, Bengali, Chinese, Croatian, Czech, Danish, Dutch, English, English (US), Finnish, French, German, Greek, Hindi, Italian, Japanese, Korean, Malayalam, Norwegian, Polish, Portuguese, Portuguese (Brazil), Russian, Spanish, Spanish (Latin America), Swahili, Swedish, Tamil, Thai, Turkish and Vietnamese!

Upon registration, you choose your preferred language (""First Language"") as well as languages you wish to search within (""Language Interests"").  These settings can be changed by you at any time under ""Account Settings"". When performing searches, simply type the word, click ""Search"", and the app will display hits within the languages selected by you. References to the specific sources are always included.

Download the free app today to enjoy the easy and reliable language service given to you by Clarify Ltd.",0
675,1177552902,"Create your next electro funk track or just have fun with your friends.
Compose and record perfect funky tracks with your fingers with newest 12 Funk Pads app. 

Simple in use: Application shows screen with 12 keys (pads). You should tap on the pad to play a certain sound. Master your skill to play whole new tracks with your fingers, record and share with everybody (don't forget to add #12Pads hashtag).

Features:
- Only fresh sample packs in various funk genres
- Interactive tutorials and videos for neophyte or masters beatmakers
- Fresh sound packs are released every week for free
- Recording Mode

Make music and share tracks with your friends. Become the most popular electro funk producer!

Follow us!
Instagram: https://www.instagram.com/12pads_community/
Facebook: https://www.facebook.com/12pads/
Twitter: https://twitter.com/12Pads
VK: https://vk.com/12pads",0
676,1117259789,"Parking a car is an essential skill to learn in the art of driving. As cars on the road increases, so does the demand of parking spots. Technology is here to help though. Instead of thinking horizontal, some smart people went vertical and invented huge sophisticated machines that could cater for 15-20 cars in the space of 3-4 cars.

These monstrous parking machines are absolutely fascinating and a sight to behold. You will always notice that one passer-by who pauses for a moment to see this automated smart parking system in action. In this game, we have tried to simulate this system to give you a taste of the real thing.

Since we are going vertical, you need to be really accurate in parking on the given spot so that there are no balancing issues. You also need to fill the empty spots optimally to make sure the cars are un-parked in time.

So give it a shot - start your career as a smart parking valet operator and let’s park all those cars.",0
677,1067452438,"With the Farmington Public Schools mobile app, your school district comes alive with the touch of a button. Easily navigate through current news and events or check out the latest updates with social media like Facebook and Twitter. Quickly retrieve contact information, sporting scores, lunch menus, and more! It’s your school district available at your fingertips.",0
678,519047193,"Bring to mind

Find the pair of numbers in the board game fastest you can! 

A funny exercise of memory, no stress, only a challenge you vs yourself! 

For any info write me an e-mail to : info@andrea314.eu",0
679,779094041,"Take your motorcycle on super speed ride through constantly changing traffic. Do you have the reflexes to survive? Or will you crash and burn? See if you have what it takes to reach TOP SPEED!

HOW TO PLAY

- Tilt your phone/tablet to steer left and right
- Stay away from walls and other obstacles on the road

FEATURES: 
* Great for Kids or Adults
* Amazing graphics
* Universal app supports iPhone / iPad / iPod Touch
* Addictive Gaming",0
680,496502809,"User comment:
""This app is very convenient for getting some quick studying in when walking from class to class or waiting at a bus stop etc. I highly recommend it especially for college students.""

User comment:
""I like being able to study two ways: playing the matching game as well as drilling with the flashcards.""


Don't like our flash cards? Then make your own.

Simple Flash Card Maker lets you easily make your own flash cards. Either right there on your iOS device, or make them even more quickly on your computer (mac or pc) and import them using iTunes.

You can even download them ready made from the millions of sets available on quizlet.com. Or make your own flashcards on quizlet.com (using your mac or pc) and share them. (quizlet.com is a free website).

Or you download our ready made decks from within the app (for FREE). We currently have decks for Japanese, Chinese and the SAT.

Each card can have combinations of text, images, sound or video.

The text can be in any language that you can enter using your keyboard. 
Images and Video can come direct from your camera, from your albums or from your mac/pc.
Sound can be recorded live, from your music, or imported from your mac/pc using  iTunes.

Cards within your deck can be marked to be included (or not) when you are doing drills.
This lets you learn the cards 10 at a time. Easily add 10 more when you master those. And after you have learned those 10, easily drill yourself on the whole deck so far. 10 at a time is a great way to learn even a very large deck.

Easily drill just the last 10 cards at the tap of a button.

During a drill you can see either the front, the back or both. Or you can rotate to landscape and see ""Just the Card"", one side of the card filling the entire screen.

You can also do a multichoice drill and choose from one of four answers.

If you get a card right it is removed from that drill (not the deck). If you get it wrong it's shuffled back in and it will come back again later. Keep going until you get them all right.


You can also play a simple memory game (face up or face down) to test your knowledge of the cards by finding pairs of matching cards.

Simple Flash Card Maker is great for elementary maths and for learning to read.
It is indispensable for language study, and for learning vocabulary.
Use it to memorise your favorite Bible verses.
Or cram key facts for upcoming examinations.

Video takes it to a whole new level beyond old fashioned paper flash cards. 
Kids can learn from short videos instead of just static text or images.
They can record their own voices for names of animals.

Video is also great for learning things like sign language where complicated diagrams usually just make it harder to get started.

Regular practise and review is the only way to memorise anything using flash cards.
You always have your phone with you, so use those spare moments throughout the day to review your deck and you will be amazed at how quickly your knowledge grows.",0
681,1119356964,CP Dance is the perfect app for everyone who attends a Crowd Pleasers Dance Camp! This will be a central location to look for any information you might need. It has everything from easy to read schedules to music perfect for practice.,0
